evaluation_id,analysis_date,alert_id,alert_timestamp,alert_description,predicted_ttps,predicted_cves,real_ttps,real_cves,report_path,execution_time,token_usage,llm_calls,node_breakdown
EVAL-86CB9E,2026-06-18 13:22:08.348342,1758565844.2505264,2025-09-22 18:30:44.791000+00:00,Multiple XSS (Cross Site Scripting) attempts from same source ip.,"['T1046', 'T1190']",[],['T1059'],[],reports/EVAL-86CB9E/report_1758565844.2505264.md,6.96,"{'prompt_tokens': 12758, 'completion_tokens': 1369, 'total_tokens': 14127}",3,"{""classification"": {""duration_s"": 1.1, ""prompt_tokens"": 3546, ""completion_tokens"": 128, ""total_tokens"": 3674}, ""alert_context_node"": {""duration_s"": 0.15, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.18, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 2.23, ""prompt_tokens"": 5527, ""completion_tokens"": 447, ""total_tokens"": 5974}, ""final_report_node"": {""duration_s"": 3.44, ""prompt_tokens"": 3685, ""completion_tokens"": 794, ""total_tokens"": 4479}}"
EVAL-86CB9E,2026-06-18 13:22:15.193501,1758565845.2553189,2025-09-22 18:30:45.734000+00:00,Apache: Multiple Invalid URI requests from same source.,['T1594'],[],['T1499'],[],reports/EVAL-86CB9E/report_1758565845.2553189.md,6.84,"{'prompt_tokens': 10116, 'completion_tokens': 1355, 'total_tokens': 11471}",3,"{""classification"": {""duration_s"": 1.17, ""prompt_tokens"": 3296, ""completion_tokens"": 149, ""total_tokens"": 3445}, ""alert_context_node"": {""duration_s"": 0.15, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.18, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 1.9, ""prompt_tokens"": 3944, ""completion_tokens"": 427, ""total_tokens"": 4371}, ""final_report_node"": {""duration_s"": 3.58, ""prompt_tokens"": 2876, ""completion_tokens"": 779, ""total_tokens"": 3655}}"
EVAL-86CB9E,2026-06-18 13:22:21.978545,1758565849.439895,2025-09-22 18:30:49.360000+00:00,Apache: Attempt to access forbidden directory index.,"['T1190', 'T1505.003']",[],['T1190'],[],reports/EVAL-86CB9E/report_1758565849.439895.md,6.78,"{'prompt_tokens': 7095, 'completion_tokens': 1364, 'total_tokens': 8459}",3,"{""classification"": {""duration_s"": 0.99, ""prompt_tokens"": 1412, ""completion_tokens"": 114, ""total_tokens"": 1526}, ""alert_context_node"": {""duration_s"": 0.15, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.1, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 1.91, ""prompt_tokens"": 3426, ""completion_tokens"": 421, ""total_tokens"": 3847}, ""final_report_node"": {""duration_s"": 3.72, ""prompt_tokens"": 2257, ""completion_tokens"": 829, ""total_tokens"": 3086}}"
EVAL-86CB9E,2026-06-18 13:22:30.061744,1758565850.4557383,2025-09-22 18:30:50.167000+00:00,SQL injection attempt.,"['T1190', 'T1595.002', 'T1046']",[],['T1190'],[],reports/EVAL-86CB9E/report_1758565850.4557383.md,8.06,"{'prompt_tokens': 8100, 'completion_tokens': 1829, 'total_tokens': 9929}",3,"{""classification"": {""duration_s"": 1.23, ""prompt_tokens"": 1422, ""completion_tokens"": 205, ""total_tokens"": 1627}, ""alert_context_node"": {""duration_s"": 0.16, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""cve_search_node"": {""duration_s"": 0.19, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.21, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 2.64, ""prompt_tokens"": 3848, ""completion_tokens"": 682, ""total_tokens"": 4530}, ""final_report_node"": {""duration_s"": 3.97, ""prompt_tokens"": 2830, ""completion_tokens"": 942, ""total_tokens"": 3772}}"
EVAL-86CB9E,2026-06-18 13:22:54.564255,1758565857.7405014,2025-09-22 18:30:57.827000+00:00,PHP CGI-bin vulnerability attempt.,"['T1046', 'T1190', 'T1595.002']","['CVE-2012-1823', 'CVE-2024-4577']",['T1210'],[],reports/EVAL-86CB9E/report_1758565857.7405014.md,24.5,"{'prompt_tokens': 8525, 'completion_tokens': 1922, 'total_tokens': 10447}",3,"{""classification"": {""duration_s"": 17.92, ""prompt_tokens"": 1288, ""completion_tokens"": 211, ""total_tokens"": 1499}, ""alert_context_node"": {""duration_s"": 0.16, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""cve_search_node"": {""duration_s"": 0.13, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.13, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 2.58, ""prompt_tokens"": 3762, ""completion_tokens"": 701, ""total_tokens"": 4463}, ""final_report_node"": {""duration_s"": 3.84, ""prompt_tokens"": 3475, ""completion_tokens"": 1010, ""total_tokens"": 4485}}"
EVAL-86CB9E,2026-06-18 13:23:01.670065,1760440036.1013126,2025-10-14 11:07:16.201000+00:00,Executed recursive query of all files using ls command.,"['T1083', 'T1548.001']",[],['T1083'],[],reports/EVAL-86CB9E/report_1760440036.1013126.md,7.1,"{'prompt_tokens': 10208, 'completion_tokens': 1458, 'total_tokens': 11666}",3,"{""classification"": {""duration_s"": 1.24, ""prompt_tokens"": 3316, ""completion_tokens"": 137, ""total_tokens"": 3453}, ""alert_context_node"": {""duration_s"": 0.15, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.1, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 1.86, ""prompt_tokens"": 3822, ""completion_tokens"": 394, ""total_tokens"": 4216}, ""final_report_node"": {""duration_s"": 3.85, ""prompt_tokens"": 3070, ""completion_tokens"": 927, ""total_tokens"": 3997}}"
EVAL-86CB9E,2026-06-18 13:23:08.500100,1765797046.991278,2025-12-15 11:10:46.939000+00:00,Interface entered in promiscuous(sniffing) mode.,['T1040'],[],['T1040'],[],reports/EVAL-86CB9E/report_1765797046.991278.md,6.83,"{'prompt_tokens': 6566, 'completion_tokens': 1422, 'total_tokens': 7988}",3,"{""classification"": {""duration_s"": 0.9, ""prompt_tokens"": 1186, ""completion_tokens"": 116, ""total_tokens"": 1302}, ""alert_context_node"": {""duration_s"": 0.14, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.05, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 2.16, ""prompt_tokens"": 3558, ""completion_tokens"": 427, ""total_tokens"": 3985}, ""final_report_node"": {""duration_s"": 3.61, ""prompt_tokens"": 1822, ""completion_tokens"": 879, ""total_tokens"": 2701}}"
EVAL-932282,2026-06-18 13:27:12.219712,1758566220.114981,2025-09-22 18:37:00.601000+00:00,Processes running for all users were queried with ps command.,"['T1548.001', 'T1057', 'T1548']",[],['T1057'],[],reports/EVAL-932282/report_1758566220.114981.md,104.91,"{'prompt_tokens': 10305, 'completion_tokens': 2021, 'total_tokens': 12326}",3,"{""classification"": {""duration_s"": 10.26, ""prompt_tokens"": 2902, ""completion_tokens"": 200, ""total_tokens"": 3102}, ""alert_context_node"": {""duration_s"": 3.36, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.09, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 30.69, ""prompt_tokens"": 3826, ""completion_tokens"": 610, ""total_tokens"": 4436}, ""final_report_node"": {""duration_s"": 60.41, ""prompt_tokens"": 3577, ""completion_tokens"": 1211, ""total_tokens"": 4788}}"
EVAL-932282,2026-06-18 13:28:48.404016,1758567061.1156068,2025-09-22 18:51:01.034000+00:00,sshd: authentication success.,"['T1078.001', 'T1021.004']",[],"['T1078', 'T1021']",[],reports/EVAL-932282/report_1758567061.1156068.md,96.18,"{'prompt_tokens': 7334, 'completion_tokens': 1942, 'total_tokens': 9276}",3,"{""classification"": {""duration_s"": 7.76, ""prompt_tokens"": 1366, ""completion_tokens"": 155, ""total_tokens"": 1521}, ""alert_context_node"": {""duration_s"": 0.15, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.12, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 32.84, ""prompt_tokens"": 3634, ""completion_tokens"": 668, ""total_tokens"": 4302}, ""final_report_node"": {""duration_s"": 55.39, ""prompt_tokens"": 2334, ""completion_tokens"": 1119, ""total_tokens"": 3453}}"
EVAL-932282,2026-06-18 13:30:15.777604,1758567061.115612,2025-09-22 18:51:01.061000+00:00,PAM: Login session opened.,[],[],['T1078'],[],reports/EVAL-932282/report_1758567061.115612.md,87.37,"{'prompt_tokens': 5752, 'completion_tokens': 1763, 'total_tokens': 7515}",3,"{""classification"": {""duration_s"": 7.17, ""prompt_tokens"": 1236, ""completion_tokens"": 143, ""total_tokens"": 1379}, ""alert_context_node"": {""duration_s"": 0.18, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.12, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 32.93, ""prompt_tokens"": 2833, ""completion_tokens"": 666, ""total_tokens"": 3499}, ""final_report_node"": {""duration_s"": 47.07, ""prompt_tokens"": 1683, ""completion_tokens"": 954, ""total_tokens"": 2637}}"
EVAL-932282,2026-06-18 13:31:45.345849,1758567062.115628,2025-09-22 18:51:02.101000+00:00,Wazuh agent stopped.,['T1685'],[],['T1685'],[],reports/EVAL-932282/report_1758567062.115628.md,89.56,"{'prompt_tokens': 5653, 'completion_tokens': 1816, 'total_tokens': 7469}",3,"{""classification"": {""duration_s"": 7.43, ""prompt_tokens"": 1092, ""completion_tokens"": 151, ""total_tokens"": 1243}, ""alert_context_node"": {""duration_s"": 0.16, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.12, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 32.41, ""prompt_tokens"": 2576, ""completion_tokens"": 654, ""total_tokens"": 3230}, ""final_report_node"": {""duration_s"": 49.54, ""prompt_tokens"": 1985, ""completion_tokens"": 1011, ""total_tokens"": 2996}}"
EVAL-932282,2026-06-18 13:33:22.466476,1758567202.1156735,2025-09-22 18:53:22.278000+00:00,First time user executed sudo.,"['T1053.002', 'T1505.003']",[],['T1548.003'],[],reports/EVAL-932282/report_1758567202.1156735.md,97.12,"{'prompt_tokens': 6962, 'completion_tokens': 1983, 'total_tokens': 8945}",3,"{""classification"": {""duration_s"": 8.23, ""prompt_tokens"": 1104, ""completion_tokens"": 167, ""total_tokens"": 1271}, ""alert_context_node"": {""duration_s"": 0.14, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.16, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 34.98, ""prompt_tokens"": 3149, ""completion_tokens"": 713, ""total_tokens"": 3862}, ""final_report_node"": {""duration_s"": 53.73, ""prompt_tokens"": 2709, ""completion_tokens"": 1103, ""total_tokens"": 3812}}"
EVAL-932282,2026-06-18 13:34:54.387502,1758567202.1156857,2025-09-22 18:53:22.295000+00:00,Successful sudo executed.,[],[],['T1548.003'],[],reports/EVAL-932282/report_1758567202.1156857.md,91.92,"{'prompt_tokens': 6358, 'completion_tokens': 1881, 'total_tokens': 8239}",3,"{""classification"": {""duration_s"": 10.09, ""prompt_tokens"": 1274, ""completion_tokens"": 204, ""total_tokens"": 1478}, ""alert_context_node"": {""duration_s"": 0.12, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""cve_search_node"": {""duration_s"": 0.14, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.17, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 41.91, ""prompt_tokens"": 3440, ""completion_tokens"": 861, ""total_tokens"": 4301}, ""final_report_node"": {""duration_s"": 39.74, ""prompt_tokens"": 1644, ""completion_tokens"": 816, ""total_tokens"": 2460}}"
EVAL-932282,2026-06-18 13:36:22.039423,1758567362.115914,2025-09-22 18:56:02.451000+00:00,New user added to the system.,"['T1136.001', 'T1136']",[],['T1136'],[],reports/EVAL-932282/report_1758567362.115914.md,87.64,"{'prompt_tokens': 7142, 'completion_tokens': 1786, 'total_tokens': 8928}",3,"{""classification"": {""duration_s"": 7.94, ""prompt_tokens"": 1446, ""completion_tokens"": 159, ""total_tokens"": 1605}, ""alert_context_node"": {""duration_s"": 0.12, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.15, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 30.36, ""prompt_tokens"": 3467, ""completion_tokens"": 615, ""total_tokens"": 4082}, ""final_report_node"": {""duration_s"": 49.18, ""prompt_tokens"": 2229, ""completion_tokens"": 1012, ""total_tokens"": 3241}}"
EVAL-932282,2026-06-18 13:37:53.065112,1758567542.115997,2025-09-22 18:59:02.613000+00:00,Successful sudo to ROOT executed.,"['T1548.003', 'T1548', 'T1083']",[],['T1548.003'],[],reports/EVAL-932282/report_1758567542.115997.md,91.02,"{'prompt_tokens': 7130, 'completion_tokens': 1837, 'total_tokens': 8967}",3,"{""classification"": {""duration_s"": 7.52, ""prompt_tokens"": 1318, ""completion_tokens"": 151, ""total_tokens"": 1469}, ""alert_context_node"": {""duration_s"": 0.18, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.14, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 30.21, ""prompt_tokens"": 3069, ""completion_tokens"": 607, ""total_tokens"": 3676}, ""final_report_node"": {""duration_s"": 53.09, ""prompt_tokens"": 2743, ""completion_tokens"": 1079, ""total_tokens"": 3822}}"
EVAL-932282,2026-06-18 13:39:28.812822,1758565836.169357,2025-09-22 18:30:36.127000+00:00,Multiple web server 400 error codes from same source ip.,"['T1595.002', 'T1594', 'T1190']",[],['T1595.002'],[],reports/EVAL-932282/report_1758565836.169357.md,95.74,"{'prompt_tokens': 12044, 'completion_tokens': 1907, 'total_tokens': 13951}",3,"{""classification"": {""duration_s"": 11.89, ""prompt_tokens"": 3528, ""completion_tokens"": 231, ""total_tokens"": 3759}, ""alert_context_node"": {""duration_s"": 0.17, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.12, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 31.94, ""prompt_tokens"": 4561, ""completion_tokens"": 631, ""total_tokens"": 5192}, ""final_report_node"": {""duration_s"": 51.72, ""prompt_tokens"": 3955, ""completion_tokens"": 1045, ""total_tokens"": 5000}}"
EVAL-932282,2026-06-18 13:41:11.452299,1758565836.1733773,2025-09-22 18:30:36.260000+00:00,Suspicious URL access.,"['T1046', 'T1594', 'T1595.002', 'T1589']",[],['T1055'],[],reports/EVAL-932282/report_1758565836.1733773.md,102.64,"{'prompt_tokens': 8107, 'completion_tokens': 2070, 'total_tokens': 10177}",3,"{""classification"": {""duration_s"": 10.07, ""prompt_tokens"": 1312, ""completion_tokens"": 203, ""total_tokens"": 1515}, ""alert_context_node"": {""duration_s"": 0.21, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""cve_search_node"": {""duration_s"": 0.23, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.26, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 41.55, ""prompt_tokens"": 3939, ""completion_tokens"": 837, ""total_tokens"": 4776}, ""final_report_node"": {""duration_s"": 50.73, ""prompt_tokens"": 2856, ""completion_tokens"": 1030, ""total_tokens"": 3886}}"
EVAL-932282,2026-06-18 13:43:04.750914,1758565842.190893,2025-09-22 18:30:42.254000+00:00,Common web attack.,"['T1003.008', 'T1083']",[],"['T1055', 'T1083', 'T1190']",[],reports/EVAL-932282/report_1758565842.190893.md,113.29,"{'prompt_tokens': 8109, 'completion_tokens': 2296, 'total_tokens': 10405}",3,"{""classification"": {""duration_s"": 13.13, ""prompt_tokens"": 1426, ""completion_tokens"": 264, ""total_tokens"": 1690}, ""alert_context_node"": {""duration_s"": 0.15, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""cve_search_node"": {""duration_s"": 0.13, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.15, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 45.37, ""prompt_tokens"": 4106, ""completion_tokens"": 916, ""total_tokens"": 5022}, ""final_report_node"": {""duration_s"": 54.63, ""prompt_tokens"": 2577, ""completion_tokens"": 1116, ""total_tokens"": 3693}}"
EVAL-932282,2026-06-18 13:44:47.285814,1758565844.2307162,2025-09-22 18:30:44.272000+00:00,Multiple common web attacks from same source ip.,"['T1595.002', 'T1046', 'T1190', 'T1210']",[],"['T1055', 'T1083']",[],reports/EVAL-932282/report_1758565844.2307162.md,102.53,"{'prompt_tokens': 12047, 'completion_tokens': 2051, 'total_tokens': 14098}",3,"{""classification"": {""duration_s"": 12.91, ""prompt_tokens"": 3262, ""completion_tokens"": 249, ""total_tokens"": 3511}, ""alert_context_node"": {""duration_s"": 0.21, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.16, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 34.2, ""prompt_tokens"": 4371, ""completion_tokens"": 688, ""total_tokens"": 5059}, ""final_report_node"": {""duration_s"": 55.19, ""prompt_tokens"": 4414, ""completion_tokens"": 1114, ""total_tokens"": 5528}}"
EVAL-932282,2026-06-18 13:46:20.768332,1758565844.2499993,2025-09-22 18:30:44.772000+00:00,XSS (Cross Site Scripting) attempt.,"['T1595.002', 'T1046', 'T1190']",[],['T1059.007'],[],reports/EVAL-932282/report_1758565844.2499993.md,93.47,"{'prompt_tokens': 8111, 'completion_tokens': 1894, 'total_tokens': 10005}",3,"{""classification"": {""duration_s"": 11.57, ""prompt_tokens"": 1430, ""completion_tokens"": 234, ""total_tokens"": 1664}, ""alert_context_node"": {""duration_s"": 0.21, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.17, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 35.13, ""prompt_tokens"": 3699, ""completion_tokens"": 710, ""total_tokens"": 4409}, ""final_report_node"": {""duration_s"": 46.55, ""prompt_tokens"": 2982, ""completion_tokens"": 950, ""total_tokens"": 3932}}"
EVAL-932282,2026-06-18 13:47:58.391811,1758565844.2505264,2025-09-22 18:30:44.791000+00:00,Multiple XSS (Cross Site Scripting) attempts from same source ip.,"['T1189', 'T1059.007', 'T1539']",[],['T1059'],[],reports/EVAL-932282/report_1758565844.2505264.md,97.61,"{'prompt_tokens': 13886, 'completion_tokens': 1922, 'total_tokens': 15808}",3,"{""classification"": {""duration_s"": 13.37, ""prompt_tokens"": 3560, ""completion_tokens"": 256, ""total_tokens"": 3816}, ""alert_context_node"": {""duration_s"": 0.19, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.14, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 31.71, ""prompt_tokens"": 5838, ""completion_tokens"": 625, ""total_tokens"": 6463}, ""final_report_node"": {""duration_s"": 52.33, ""prompt_tokens"": 4488, ""completion_tokens"": 1041, ""total_tokens"": 5529}}"
EVAL-932282,2026-06-18 13:49:38.886328,1758565845.2553189,2025-09-22 18:30:45.734000+00:00,Apache: Multiple Invalid URI requests from same source.,"['T1190', 'T1594', 'T1003.008']",[],['T1499'],[],reports/EVAL-932282/report_1758565845.2553189.md,100.49,"{'prompt_tokens': 11581, 'completion_tokens': 1998, 'total_tokens': 13579}",3,"{""classification"": {""duration_s"": 11.32, ""prompt_tokens"": 3310, ""completion_tokens"": 220, ""total_tokens"": 3530}, ""alert_context_node"": {""duration_s"": 0.17, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.13, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 34.55, ""prompt_tokens"": 4548, ""completion_tokens"": 685, ""total_tokens"": 5233}, ""final_report_node"": {""duration_s"": 54.43, ""prompt_tokens"": 3723, ""completion_tokens"": 1093, ""total_tokens"": 4816}}"
